VX,VY, tiempo
1.659410000000000052e-01,4.305840000000000223e-01,2.614139000000000124e+03
1.659410000000000052e-01,4.305840000000000223e-01,2.614239999999999782e+03
1.659410000000000052e-01,4.305849999999999955e-01,2.614340000000000146e+03
1.659410000000000052e-01,4.305849999999999955e-01,2.614440000000000055e+03
1.659420000000000062e-01,4.305849999999999955e-01,2.614539999999999964e+03
1.659420000000000062e-01,4.305860000000000243e-01,2.614639999999999873e+03
1.659420000000000062e-01,4.305860000000000243e-01,2.614739999999999782e+03
1.659420000000000062e-01,4.305860000000000243e-01,2.614840000000000146e+03
1.659430000000000072e-01,4.305860000000000243e-01,2.614940999999999804e+03
1.659430000000000072e-01,4.305860000000000243e-01,2.615041000000000167e+03
1.659430000000000072e-01,4.305869999999999975e-01,2.615141000000000076e+03
1.659430000000000072e-01,4.305869999999999975e-01,2.615240999999999985e+03
1.659430000000000072e-01,4.305869999999999975e-01,2.615340999999999894e+03
1.659440000000000082e-01,4.305869999999999975e-01,2.615440999999999804e+03
1.659440000000000082e-01,4.305869999999999975e-01,2.615541999999999916e+03
1.659440000000000082e-01,4.305869999999999975e-01,2.615641999999999825e+03
1.659440000000000082e-01,4.305869999999999975e-01,2.615742000000000189e+03
1.659440000000000082e-01,4.305869999999999975e-01,2.615842000000000098e+03
1.659440000000000082e-01,4.305869999999999975e-01,2.615942000000000007e+03
1.659440000000000082e-01,4.305869999999999975e-01,2.616043000000000120e+03
1.659440000000000082e-01,4.305869999999999975e-01,2.616143000000000029e+03
1.659450000000000092e-01,4.305869999999999975e-01,2.616242999999999938e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.616342999999999847e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.616443000000000211e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.616543000000000120e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.616643999999999778e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.616744000000000142e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.616844000000000051e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.616943999999999960e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.617043999999999869e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.617144999999999982e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.617244999999999891e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.617344999999999800e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.617445000000000164e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.617545000000000073e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.617646000000000186e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.617746000000000095e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.617846000000000004e+03
1.659450000000000092e-01,4.305880000000000263e-01,2.617945999999999913e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.618045999999999822e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.618146000000000186e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.618246999999999844e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.618347000000000207e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.618447000000000116e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.618547000000000025e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.618646999999999935e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.618748999999999796e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.618847999999999956e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.618947999999999865e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.619047999999999774e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.619148000000000138e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.619248000000000047e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.619349000000000160e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.619449000000000069e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.619548999999999978e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.619648999999999887e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.619748999999999796e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.619849999999999909e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.619949999999999818e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.620050000000000182e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.620150000000000091e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.620250000000000000e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.620349999999999909e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.620449999999999818e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.620550999999999931e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.620650999999999840e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.620751000000000204e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.620851000000000113e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.620951000000000022e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.621052000000000135e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.621152000000000044e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.621251999999999953e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.621351999999999862e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.621452000000000226e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.621552999999999884e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.621652999999999793e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.621753000000000156e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.621853000000000065e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.621952999999999975e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.622052999999999884e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.622152999999999793e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.622253999999999905e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.622353999999999814e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.622454000000000178e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.622554000000000087e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.622653999999999996e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.622755000000000109e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.622855000000000018e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.622954999999999927e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.623054999999999836e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.623155000000000200e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.623255000000000109e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.623356000000000222e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.623456000000000131e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.623556000000000040e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.623655999999999949e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.623757999999999811e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.623856999999999971e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.623956999999999880e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.624056999999999789e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.624157000000000153e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.624257000000000062e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.624356999999999971e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.624458000000000084e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.624557999999999993e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.624657999999999902e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.624757999999999811e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.624858000000000175e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.624958000000000084e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.625059000000000196e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.625159000000000106e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.625259000000000015e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.625358999999999924e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.625458999999999833e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.625559000000000196e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.625659999999999854e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.625760000000000218e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.625860000000000127e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.625960000000000036e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.626059999999999945e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.626159999999999854e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.626260000000000218e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.626360999999999876e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.626460999999999785e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.626561000000000149e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.626661000000000058e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.626760999999999967e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.626862000000000080e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.626961999999999989e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.627061999999999898e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.627161999999999807e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.627262000000000171e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.627362999999999829e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.627463000000000193e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.627563000000000102e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.627663000000000011e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.627762999999999920e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.627862999999999829e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.627963000000000193e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.628063999999999851e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.628164000000000215e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.628264000000000124e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.628364000000000033e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.628463999999999942e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.628565000000000055e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.628664999999999964e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.628764999999999873e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.628864999999999782e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.628965000000000146e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.629065000000000055e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.629164999999999964e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.629266000000000076e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.629365999999999985e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.629465999999999894e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.629565999999999804e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.629666000000000167e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.629766999999999825e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.629867000000000189e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.629967000000000098e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.630067000000000007e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.630166999999999916e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.630266999999999825e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.630367999999999938e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.630467999999999847e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.630568000000000211e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.630668000000000120e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.630768000000000029e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.630869000000000142e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.630969000000000051e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.631068999999999960e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.631168999999999869e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.631268999999999778e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.631369999999999891e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.631469999999999800e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.631570000000000164e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.631670000000000073e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.631769999999999982e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.631869999999999891e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.631971000000000004e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.632070999999999913e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.632170999999999822e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.632271000000000186e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.632371000000000095e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.632472000000000207e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.632572000000000116e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.632672000000000025e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.632771999999999935e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.632871999999999844e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.632972999999999956e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.633072999999999865e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.633172999999999774e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.633273000000000138e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.633373000000000047e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.633472999999999956e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.633574000000000069e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.633673999999999978e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.633775999999999840e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.633873999999999796e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.633974000000000160e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.634074999999999818e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.634175000000000182e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.634275000000000091e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.634375000000000000e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.634474999999999909e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.634576000000000022e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.634675999999999931e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.634775999999999840e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.634876000000000204e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.634976000000000113e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.635076000000000022e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.635177000000000135e+03
1.659460000000000102e-01,4.305880000000000263e-01,2.635277000000000044e+03
